transaction_id,transaction_date,store_id,product_id,customer_id,quantity,unit_price,payment_method,sales_channel
TXN002846,2025-09-15 11:21:00,ST005,PRD0216,CUST0481,5,5330.04,Cash,Physical Store
TXN002847,2025-03-20 15:54:00,ST006,PRD0143,CUST0447,5,7468.23,Card,Physical Store
TXN002848,2025-03-16 13:49:00,ST003,PRD0176,CUST0217,4,16060.03,Cash,Physical Store
TXN002849,2025-11-04 19:47:00,ST001,PRD0095,CUST0661,5,14194.94,Online,Physical Store
TXN002850,2025-09-10 21:26:00,ST006,PRD0092,CUST0218,2,22187.45,Card,Physical Store
TXN002851,2025-07-27 20:02:00,ST005,PRD0063,CUST0810,2,13040.87,Online,Physical Store
TXN002852,2025-07-03 12:06:00,ST002,PRD0107,CUST0516,3,10336.83,Cash,Physical Store
TXN002853,2025-06-10 14:13:00,ST004,PRD0027,CUST0497,1,3678.01,Mobile Wallet,Physical Store
TXN002854,2025-09-24 18:47:00,ST004,PRD0173,CUST0095,5,8871.76,Online,Physical Store
TXN002855,2025-07-05 20:37:00,ST006,PRD0276,CUST0952,2,21897.23,Online,Physical Store
TXN002856,2025-01-17 16:47:00,ST004,PRD0313,CUST0361,1,11708.67,Mobile Wallet,Physical Store
TXN002857,2025-11-22 20:57:00,ST004,PRD0097,CUST0674,1,7060.13,Mobile Wallet,Physical Store
TXN002858,2025-09-18 09:04:00,ST004,PRD0106,CUST0442,5,11908.0,Card,Physical Store
TXN002859,2025-08-08 15:01:00,ST004,PRD0245,CUST0279,1,8847.6,Card,Physical Store
TXN002860,2025-12-28 12:00:00,ST006,PRD0093,CUST0626,2,4406.01,Card,Physical Store
TXN002861,2025-11-27 10:47:00,ST005,PRD0139,CUST0193,5,3538.08,Card,Physical Store
TXN002862,2025-02-01 14:43:00,ST004,PRD0126,CUST0379,2,8272.6,Online,Physical Store
TXN002863,2025-06-07 08:06:00,ST003,PRD0279,CUST0205,3,1882.31,Online,Physical Store
TXN002864,2025-03-28 12:48:00,ST006,PRD0284,CUST0555,2,20638.42,Cash,Physical Store
TXN002865,2025-03-22 19:17:00,ST006,PRD0126,CUST0754,1,8272.6,Online,Physical Store
TXN002866,2025-08-13 14:22:00,ST004,PRD0047,CUST0242,5,5346.17,Cash,Physical Store
TXN002867,2025-06-22 14:17:00,ST003,PRD0005,CUST0584,1,13674.28,Mobile Wallet,Physical Store
TXN002868,2025-06-29 11:39:00,ST004,PRD0277,CUST0134,2,8719.93,Cash,Physical Store
TXN002869,2025-06-13 12:53:00,ST003,PRD0326,CUST0275,3,8972.53,Cash,Physical Store
TXN002870,2025-12-17 18:39:00,ST004,PRD0029,CUST1042,2,14939.28,Cash,Physical Store
TXN002871,2025-12-08 21:49:00,ST003,PRD0037,CUST0056,2,4663.44,Mobile Wallet,Physical Store
TXN002872,2025-06-13 17:17:00,ST006,PRD0093,CUST0360,1,4406.01,Card,Physical Store
TXN002873,2025-05-04 15:24:00,ST006,PRD0196,CUST0887,5,14688.58,Mobile Wallet,Physical Store
TXN002874,2025-11-04 10:49:00,ST002,PRD0086,CUST0711,2,347.58,Mobile Wallet,Physical Store
TXN002875,2025-02-17 17:16:00,ST002,PRD0048,CUST0134,5,3322.36,Cash,Physical Store
TXN002876,2025-11-15 20:14:00,ST006,PRD0157,CUST0260,3,19405.25,Card,Physical Store
TXN002877,2025-05-31 08:24:00,ST006,PRD0218,CUST0364,5,17938.6,Card,Physical Store
TXN002878,2025-05-19 14:12:00,ST005,PRD0104,CUST0615,5,12631.32,Card,Physical Store
TXN002879,2025-05-02 12:13:00,ST006,PRD0242,CUST0760,1,11290.47,Mobile Wallet,Physical Store
TXN002880,2025-08-12 17:16:00,ST003,PRD0020,CUST1040,4,18682.24,Online,Physical Store
TXN002881,2025-03-31 12:15:00,ST005,PRD0288,CUST0362,4,2165.9,Card,Physical Store
TXN002882,2025-10-11 13:21:00,ST002,PRD0011,CUST0922,3,12715.64,Online,Physical Store
TXN002883,2025-01-12 17:55:00,ST006,PRD0178,CUST0335,5,970.06,Online,Physical Store
TXN002884,2025-11-08 12:56:00,ST005,PRD0246,CUST0017,2,437.82,Mobile Wallet,Physical Store
TXN002885,2025-11-06 21:27:00,ST003,PRD0146,CUST0670,2,4109.1,Cash,Physical Store
TXN002886,2025-08-29 14:21:00,ST001,PRD0023,CUST0530,4,5149.18,Card,Physical Store
TXN002887,2025-01-03 08:48:00,ST002,PRD0304,CUST0697,3,2572.59,Mobile Wallet,Physical Store
TXN002888,2025-04-19 12:18:00,ST005,PRD0313,CUST0824,4,11708.67,Mobile Wallet,Physical Store
TXN002889,2025-08-09 15:37:00,ST001,PRD0276,CUST0529,4,21897.23,Mobile Wallet,Physical Store
TXN002890,2025-12-25 09:29:00,ST005,PRD0329,CUST0046,4,2156.83,Cash,Physical Store
TXN002891,2025-02-13 21:16:00,ST001,PRD0319,CUST0902,1,6266.57,Cash,Physical Store
TXN002892,2025-04-21 20:33:00,ST003,PRD0134,CUST0918,1,16453.67,Mobile Wallet,Physical Store
TXN002893,2025-09-03 21:22:00,ST001,PRD0215,CUST0886,3,3497.38,Online,Physical Store
TXN002894,2025-02-09 16:46:00,ST006,PRD0259,CUST0866,1,7839.33,Cash,Physical Store
TXN002895,2025-07-16 15:42:00,ST006,PRD0150,CUST0535,5,3759.79,Card,Physical Store
TXN002896,2025-04-15 12:44:00,ST006,PRD0107,CUST0754,5,10336.83,Mobile Wallet,Physical Store
TXN002897,2025-10-22 16:20:00,ST001,PRD0010,CUST0570,3,15285.57,Online,Physical Store
TXN002898,2025-07-29 14:54:00,ST003,PRD0296,CUST0470,4,10919.63,Online,Physical Store
TXN002899,2025-01-24 10:52:00,ST004,PRD0136,CUST0365,5,12055.78,Cash,Physical Store
TXN002900,2025-08-30 21:44:00,ST004,PRD0275,CUST0344,3,837.23,Cash,Physical Store
TXN002901,2025-06-03 08:54:00,ST006,PRD0067,CUST0677,1,2993.21,Card,Physical Store
TXN002902,2025-10-03 13:55:00,ST004,PRD0252,CUST0877,2,6953.84,Online,Physical Store
TXN002903,2025-09-21 20:04:00,ST005,PRD0323,CUST0843,2,14720.06,Online,Physical Store
TXN002904,2025-10-21 11:48:00,ST002,PRD0209,CUST0107,4,2802.76,Online,Physical Store
TXN002905,2025-09-20 13:14:00,ST001,PRD0010,CUST0174,1,15285.57,Card,Physical Store
TXN002906,2025-08-13 16:36:00,ST005,PRD0194,CUST0683,1,16959.55,Card,Physical Store
TXN002907,2025-01-01 20:18:00,ST002,PRD0330,CUST1032,3,17208.76,Mobile Wallet,Physical Store
TXN002908,2025-08-24 13:33:00,ST002,PRD0193,CUST0973,1,15266.12,Mobile Wallet,Physical Store
TXN002909,2025-06-17 14:09:00,ST002,PRD0027,CUST0398,4,3678.01,Online,Physical Store
TXN002910,2025-06-05 18:18:00,ST005,PRD0109,CUST0529,4,6325.94,Mobile Wallet,Physical Store
TXN002911,2025-05-06 11:06:00,ST002,PRD0276,CUST0148,2,21897.23,Card,Physical Store
TXN002912,2025-07-09 15:43:00,ST006,PRD0216,CUST0182,4,5330.04,Cash,Physical Store
TXN002913,2025-08-18 11:53:00,ST003,PRD0064,CUST0915,3,1220.74,Online,Physical Store
TXN002914,2025-08-25 15:56:00,ST002,PRD0220,CUST0355,4,11025.69,Mobile Wallet,Physical Store
TXN002915,2025-05-06 14:28:00,ST005,PRD0276,CUST0642,1,21897.23,Mobile Wallet,Physical Store
TXN002916,2025-09-11 12:50:00,ST003,PRD0254,CUST0767,5,11992.71,Online,Physical Store
TXN002917,2025-11-29 11:18:00,ST005,PRD0258,CUST0685,2,3276.89,Online,Physical Store
TXN002918,2025-04-08 15:47:00,ST002,PRD0236,CUST0520,1,16144.93,Mobile Wallet,Physical Store
TXN002919,2025-07-19 15:26:00,ST001,PRD0286,CUST0974,3,14935.58,Online,Physical Store
TXN002920,2025-03-18 08:55:00,ST003,PRD0246,CUST0863,4,437.82,Cash,Physical Store
TXN002921,2025-06-07 17:28:00,ST001,PRD0180,CUST0410,3,18463.04,Cash,Physical Store
TXN002922,2025-06-12 20:30:00,ST005,PRD0107,CUST0426,1,10336.83,Cash,Physical Store
TXN002923,2025-01-17 18:45:00,ST004,PRD0024,CUST0569,1,13723.71,Online,Physical Store
TXN002924,2025-07-23 13:46:00,ST006,PRD0260,CUST0308,2,9674.14,Online,Physical Store
TXN002925,2025-05-15 13:15:00,ST003,PRD0269,CUST0684,4,6185.21,Card,Physical Store
TXN002926,2025-06-25 10:58:00,ST004,PRD0103,CUST0267,4,9758.61,Cash,Physical Store
TXN002927,2025-11-20 18:58:00,ST004,PRD0007,CUST0076,3,13705.32,Cash,Physical Store
TXN002928,2025-10-20 19:05:00,ST003,PRD0036,CUST0123,2,5751.78,Online,Physical Store
TXN002929,2025-08-04 09:05:00,ST005,PRD0308,CUST1028,5,8374.13,Mobile Wallet,Physical Store
TXN002930,2025-06-10 09:05:00,ST005,PRD0281,CUST0209,3,4870.82,Card,Physical Store
TXN002931,2025-08-18 20:59:00,ST001,PRD0142,CUST0823,4,1184.22,Online,Physical Store
TXN002932,2025-06-06 15:28:00,ST006,PRD0218,CUST0191,5,17938.6,Mobile Wallet,Physical Store
TXN002933,2025-09-19 15:42:00,ST006,PRD0001,CUST0575,4,11200.87,Mobile Wallet,Physical Store
TXN002934,2025-07-24 18:41:00,ST001,PRD0197,CUST0302,5,13667.49,Online,Physical Store
TXN002935,2025-12-31 10:23:00,ST005,PRD0207,CUST0703,5,10872.38,Online,Physical Store
TXN002936,2025-01-09 16:41:00,ST006,PRD0317,CUST0139,3,13310.61,Card,Physical Store
TXN002937,2025-12-26 11:44:00,ST005,PRD0119,CUST0008,2,9036.76,Card,Physical Store
TXN002938,2025-09-12 14:58:00,ST003,PRD0147,CUST0036,3,17668.05,Mobile Wallet,Physical Store
TXN002939,2025-12-15 11:39:00,ST002,PRD0274,CUST0865,2,2220.38,Cash,Physical Store
TXN002940,2025-05-10 08:22:00,ST005,PRD0035,CUST0443,1,12242.79,Mobile Wallet,Physical Store
TXN002941,2025-07-12 08:19:00,ST002,PRD0249,CUST0630,4,15746.95,Card,Physical Store
TXN002942,2025-10-10 17:53:00,ST006,PRD0047,CUST0519,4,5346.17,Online,Physical Store
TXN002943,2025-03-27 12:29:00,ST001,PRD0154,CUST0620,2,13504.25,Card,Physical Store
TXN002944,2025-06-17 17:16:00,ST006,PRD0145,CUST0212,1,10608.78,Card,Physical Store
TXN002945,2025-04-26 20:32:00,ST001,PRD0247,CUST0463,3,9781.8,Mobile Wallet,Physical Store
TXN002946,2025-07-31 12:59:00,ST001,PRD0255,CUST0982,3,5769.03,Card,Physical Store
TXN002947,2025-02-16 11:58:00,ST006,PRD0188,CUST0157,5,10116.21,Card,Physical Store
TXN002948,2025-01-05 10:22:00,ST003,PRD0264,CUST0766,2,8405.05,Mobile Wallet,Physical Store
TXN002949,2025-06-12 16:52:00,ST005,PRD0041,CUST0716,2,16598.91,Online,Physical Store
TXN002950,2025-11-23 10:44:00,ST005,PRD0061,CUST1002,5,15518.33,Online,Physical Store
TXN002951,2025-06-25 17:51:00,ST005,PRD0318,CUST0119,5,9023.94,Online,Physical Store
TXN002952,2025-12-28 18:50:00,ST004,PRD0039,CUST0350,5,15677.76,Online,Physical Store
TXN002953,2025-07-04 20:33:00,ST003,PRD0057,CUST0772,4,21303.63,Card,Physical Store
TXN002954,2025-04-21 16:13:00,ST005,PRD0050,CUST0452,3,2136.14,Cash,Physical Store
TXN002955,2025-10-08 19:48:00,ST005,PRD0022,CUST0114,2,13125.31,Cash,Physical Store
TXN002956,2025-05-13 21:24:00,ST006,PRD0097,CUST0531,2,7060.13,Card,Physical Store
TXN002957,2025-06-09 10:06:00,ST004,PRD0312,CUST0758,5,6604.88,Card,Physical Store
TXN002958,2025-01-27 21:37:00,ST005,PRD0053,CUST0356,1,4167.18,Online,Physical Store
TXN002959,2025-03-21 15:57:00,ST001,PRD0099,CUST0605,1,20583.54,Online,Physical Store
TXN002960,2025-07-25 09:12:00,ST006,PRD0128,CUST0172,3,9239.11,Online,Physical Store
TXN002961,2025-07-05 11:54:00,ST002,PRD0028,CUST0129,3,9297.13,Cash,Physical Store
TXN002962,2025-04-08 08:51:00,ST004,PRD0158,CUST0608,1,20704.01,Mobile Wallet,Physical Store
TXN002963,2025-09-30 09:42:00,ST006,PRD0052,CUST0098,5,7984.07,Mobile Wallet,Physical Store
TXN002964,2025-07-04 17:35:00,ST004,PRD0156,CUST0641,3,7788.01,Mobile Wallet,Physical Store
TXN002965,2025-12-29 14:15:00,ST001,PRD0157,CUST0667,3,19405.25,Card,Physical Store
TXN002966,2025-11-02 17:06:00,ST005,PRD0073,CUST0833,5,13155.27,Online,Physical Store
TXN002967,2025-06-24 10:03:00,ST005,PRD0214,CUST0629,1,829.59,Cash,Physical Store
TXN002968,2025-01-12 14:06:00,ST001,PRD0196,CUST0780,5,14688.58,Cash,Physical Store
TXN002969,2025-01-31 20:56:00,ST006,PRD0270,CUST0272,2,18277.44,Online,Physical Store
TXN002970,2025-03-10 20:47:00,ST002,PRD0064,CUST0829,5,1220.74,Mobile Wallet,Physical Store
TXN002971,2025-09-15 10:09:00,ST006,PRD0043,CUST1023,3,8647.43,Mobile Wallet,Physical Store
TXN002972,2025-03-29 18:50:00,ST001,PRD0196,CUST0782,2,14688.58,Card,Physical Store
TXN002973,2025-11-20 12:31:00,ST001,PRD0294,CUST0177,1,2896.16,Online,Physical Store
TXN002974,2025-10-19 11:08:00,ST002,PRD0325,CUST0721,4,10102.17,Card,Physical Store
TXN002975,2025-10-10 18:29:00,ST002,PRD0026,CUST0413,2,17486.51,Cash,Physical Store
TXN002976,2025-01-24 18:42:00,ST003,PRD0238,CUST0548,5,15120.33,Mobile Wallet,Physical Store
TXN002977,2025-03-07 12:51:00,ST002,PRD0098,CUST0949,1,620.21,Online,Physical Store
TXN002978,2025-02-15 12:21:00,ST006,PRD0096,CUST0092,3,5240.02,Cash,Physical Store
TXN002979,2025-12-28 10:58:00,ST004,PRD0324,CUST0819,1,10127.07,Cash,Physical Store
TXN002980,2025-05-28 16:01:00,ST001,PRD0089,CUST0373,3,4127.23,Mobile Wallet,Physical Store
TXN002981,2025-07-03 21:19:00,ST004,PRD0245,CUST0540,4,8847.6,Online,Physical Store
TXN002982,2025-01-22 19:37:00,ST006,PRD0012,CUST0527,1,3550.38,Online,Physical Store
TXN002983,2025-08-12 14:44:00,ST001,PRD0133,CUST0419,1,1638.63,Mobile Wallet,Physical Store
TXN002984,2025-06-18 18:53:00,ST002,PRD0182,CUST0884,2,19280.03,Mobile Wallet,Physical Store
TXN002985,2025-09-29 16:59:00,ST003,PRD0262,CUST0907,4,19768.74,Mobile Wallet,Physical Store
TXN002986,2025-12-23 17:39:00,ST004,PRD0122,CUST0152,2,5139.97,Cash,Physical Store
TXN002987,2025-08-02 18:08:00,ST001,PRD0071,CUST0048,1,3015.69,Card,Physical Store
TXN002988,2025-10-12 14:00:00,ST003,PRD0144,CUST0988,5,17251.78,Mobile Wallet,Physical Store
TXN002989,2025-02-10 20:36:00,ST005,PRD0316,CUST0032,2,13933.6,Cash,Physical Store
TXN002990,2025-04-17 13:07:00,ST005,PRD0132,CUST0661,2,8197.06,Card,Physical Store
TXN002991,2025-10-19 12:19:00,ST004,PRD0038,CUST0250,3,16717.88,Cash,Physical Store
TXN002992,2025-07-05 11:19:00,ST002,PRD0226,CUST0263,5,18502.93,Online,Physical Store
TXN002993,2025-02-17 19:26:00,ST005,PRD0243,CUST0441,1,3916.43,Online,Physical Store
TXN002994,2025-04-24 10:42:00,ST005,PRD0202,CUST1011,1,17402.33,Online,Physical Store
TXN002995,2025-09-19 20:33:00,ST004,PRD0207,CUST0848,3,10872.38,Card,Physical Store
TXN002996,2025-10-31 10:23:00,ST005,PRD0274,CUST0381,2,2220.38,Card,Physical Store
TXN002997,2025-10-02 08:48:00,ST002,PRD0057,CUST0448,2,21303.63,Online,Physical Store
TXN002998,2025-04-18 08:27:00,ST005,PRD0262,CUST0703,4,19768.74,Online,Physical Store
TXN002999,2025-12-15 21:27:00,ST005,PRD0249,CUST0839,4,15746.95,Cash,Physical Store
TXN003000,2025-11-09 14:17:00,ST003,PRD0166,CUST0449,4,15634.98,Online,Physical Store
TXN003001,2025-10-22 13:53:00,ST002,PRD0295,CUST0973,3,20720.46,Cash,Physical Store
TXN003002,2025-04-29 13:40:00,ST003,PRD0103,CUST0167,4,9758.61,Online,Physical Store
TXN003003,2025-12-17 20:45:00,ST006,PRD0169,CUST0325,5,10615.75,Mobile Wallet,Physical Store
TXN003004,2025-05-21 16:45:00,ST006,PRD0235,CUST0567,1,17055.79,Cash,Physical Store
TXN003005,2025-12-28 18:18:00,ST004,PRD0270,CUST0791,2,18277.44,Mobile Wallet,Physical Store
TXN003006,2025-06-15 20:07:00,ST005,PRD0334,CUST0242,5,9286.96,Mobile Wallet,Physical Store
TXN003007,2025-08-06 12:21:00,ST004,PRD0115,CUST0550,5,3172.29,Online,Physical Store
TXN003008,2025-06-12 09:49:00,ST001,PRD0184,CUST0893,3,3319.57,Mobile Wallet,Physical Store
TXN003009,2025-08-14 16:38:00,ST001,PRD0219,CUST0487,1,19961.51,Card,Physical Store
TXN003010,2025-06-29 19:32:00,ST004,PRD0095,CUST0125,1,14194.94,Card,Physical Store
TXN003011,2025-01-20 09:48:00,ST002,PRD0168,CUST0974,2,14853.54,Online,Physical Store
TXN003012,2025-03-16 10:33:00,ST006,PRD0144,CUST0441,3,17251.78,Card,Physical Store
TXN003013,2025-09-03 14:26:00,ST006,PRD0284,CUST0100,5,20638.42,Online,Physical Store
TXN003014,2025-08-12 18:44:00,ST001,PRD0026,CUST0170,5,17486.51,Online,Physical Store
TXN003015,2025-01-05 20:13:00,ST001,PRD0101,CUST0615,5,2955.72,Cash,Physical Store
TXN003016,2025-06-20 21:14:00,ST005,PRD0225,CUST0496,3,15148.9,Mobile Wallet,Physical Store
TXN003017,2025-07-24 19:31:00,ST003,PRD0054,CUST0709,3,3904.5,Online,Physical Store
TXN003018,2025-08-02 08:22:00,ST001,PRD0126,CUST0316,4,8272.6,Mobile Wallet,Physical Store
TXN003019,2025-09-06 21:17:00,ST002,PRD0207,CUST0283,4,10872.38,Cash,Physical Store
TXN003020,2025-11-19 13:47:00,ST005,PRD0106,CUST0810,3,11908.0,Cash,Physical Store
TXN003021,2025-02-24 17:44:00,ST004,PRD0079,CUST0715,4,6321.36,Card,Physical Store
TXN003022,2025-09-14 13:47:00,ST003,PRD0022,CUST0350,1,13125.31,Online,Physical Store
TXN003023,2025-11-29 21:42:00,ST006,PRD0112,CUST0504,1,11463.12,Mobile Wallet,Physical Store
TXN003024,2025-08-21 13:55:00,ST002,PRD0164,CUST0285,1,12166.75,Mobile Wallet,Physical Store
TXN003025,2025-04-04 14:16:00,ST004,PRD0112,CUST0760,4,11463.12,Online,Physical Store
TXN003026,2025-05-28 19:25:00,ST005,PRD0002,CUST0914,5,5132.62,Cash,Physical Store
TXN003027,2025-09-04 21:21:00,ST005,PRD0043,CUST0205,5,8647.43,Cash,Physical Store
TXN003028,2025-08-22 15:23:00,ST005,PRD0190,CUST0141,2,5190.85,Online,Physical Store
TXN003029,2025-06-03 09:50:00,ST002,PRD0158,CUST0339,3,20704.01,Cash,Physical Store
TXN003030,2025-08-08 12:39:00,ST006,PRD0278,CUST0365,5,7489.54,Card,Physical Store
TXN003031,2025-09-22 20:41:00,ST004,PRD0173,CUST0975,3,8871.76,Mobile Wallet,Physical Store
TXN003032,2025-08-11 13:24:00,ST001,PRD0164,CUST0076,4,12166.75,Online,Physical Store
TXN003033,2025-06-16 12:46:00,ST006,PRD0314,CUST0540,2,14001.37,Online,Physical Store
TXN003034,2025-04-24 20:27:00,ST001,PRD0275,CUST0965,4,837.23,Online,Physical Store
TXN003035,2025-07-30 20:36:00,ST005,PRD0090,CUST0289,1,18163.73,Online,Physical Store
TXN003036,2025-11-10 21:57:00,ST006,PRD0028,CUST0998,4,9297.13,Card,Physical Store
TXN003037,2025-06-02 21:07:00,ST005,PRD0178,CUST0432,3,970.06,Mobile Wallet,Physical Store
TXN003038,2025-08-27 09:03:00,ST003,PRD0025,CUST0225,1,5447.28,Online,Physical Store
TXN003039,2025-08-25 15:54:00,ST003,PRD0118,CUST0590,5,21036.15,Card,Physical Store
TXN003040,2025-12-06 09:52:00,ST002,PRD0135,CUST0991,2,310.8,Online,Physical Store
TXN003041,2025-07-07 15:32:00,ST001,PRD0173,CUST0822,3,8871.76,Card,Physical Store
TXN003042,2025-06-25 12:41:00,ST001,PRD0325,CUST1000,3,10102.17,Mobile Wallet,Physical Store
TXN003043,2025-10-01 13:56:00,ST002,PRD0333,CUST0767,4,6748.68,Online,Physical Store
TXN003044,2025-03-19 11:55:00,ST003,PRD0075,CUST0752,3,20450.52,Cash,Physical Store
TXN003045,2025-12-12 19:37:00,ST003,PRD0177,CUST0996,5,6812.39,Mobile Wallet,Physical Store
TXN003046,2025-07-05 16:06:00,ST001,PRD0335,CUST0838,4,8481.29,Card,Physical Store
TXN003047,2025-09-29 20:58:00,ST004,PRD0135,CUST0241,2,310.8,Card,Physical Store
TXN003048,2025-05-03 11:47:00,ST001,PRD0336,CUST0619,4,2121.27,Online,Physical Store
TXN003049,2025-01-10 15:06:00,ST004,PRD0129,CUST0821,5,13492.02,Cash,Physical Store
TXN003050,2025-05-11 19:31:00,ST003,PRD0303,CUST1002,2,11893.96,Cash,Physical Store
TXN003051,2025-10-12 13:45:00,ST005,PRD0164,CUST0697,1,12166.75,Card,Physical Store
TXN003052,2025-09-13 12:23:00,ST004,PRD0207,CUST0076,1,10872.38,Cash,Physical Store
TXN003053,2025-04-08 17:52:00,ST001,PRD0199,CUST0207,1,10404.09,Mobile Wallet,Physical Store
TXN003054,2025-06-28 17:43:00,ST004,PRD0016,CUST0081,1,20268.14,Cash,Physical Store
TXN003055,2025-07-16 15:36:00,ST001,PRD0331,CUST0553,5,7946.53,Mobile Wallet,Physical Store
TXN003056,2025-10-06 14:44:00,ST003,PRD0306,CUST0365,5,2327.28,Online,Physical Store
TXN003057,2025-12-15 09:25:00,ST005,PRD0080,CUST0225,3,5394.99,Card,Physical Store
TXN003058,2025-12-07 16:49:00,ST004,PRD0300,CUST0869,4,6059.15,Card,Physical Store
TXN003059,2025-06-30 11:50:00,ST003,PRD0220,CUST0997,2,11025.69,Online,Physical Store
TXN003060,2025-12-27 16:38:00,ST001,PRD0209,CUST0094,4,2802.76,Mobile Wallet,Physical Store
TXN003061,2025-03-07 10:34:00,ST001,PRD0276,CUST0440,3,21897.23,Card,Physical Store
TXN003062,2025-04-29 20:22:00,ST001,PRD0055,CUST0398,5,18651.16,Cash,Physical Store
TXN003063,2025-05-20 11:03:00,ST002,PRD0310,CUST0959,3,21244.72,Mobile Wallet,Physical Store
TXN003064,2025-11-22 12:39:00,ST006,PRD0117,CUST0886,4,14750.74,Card,Physical Store
TXN003065,2025-06-10 15:45:00,ST001,PRD0291,CUST0848,4,11295.17,Online,Physical Store
TXN003066,2025-09-24 08:12:00,ST006,PRD0006,CUST0106,4,13477.68,Card,Physical Store
TXN003067,2025-07-06 20:40:00,ST002,PRD0224,CUST0748,5,9276.41,Mobile Wallet,Physical Store
TXN003068,2025-01-13 16:11:00,ST002,PRD0176,CUST0372,4,16060.03,Mobile Wallet,Physical Store
TXN003069,2025-10-30 12:45:00,ST005,PRD0035,CUST0290,5,12242.79,Mobile Wallet,Physical Store
TXN003070,2025-08-08 17:06:00,ST002,PRD0046,CUST0259,2,20894.04,Card,Physical Store
TXN003071,2025-02-08 12:40:00,ST004,PRD0086,CUST0661,2,347.58,Cash,Physical Store
TXN003072,2025-02-25 17:31:00,ST005,PRD0329,CUST0301,3,2156.83,Online,Physical Store
TXN003073,2025-07-21 20:48:00,ST006,PRD0164,CUST0925,3,12166.75,Online,Physical Store
TXN003074,2025-07-13 13:44:00,ST006,PRD0110,CUST0371,3,5481.63,Online,Physical Store
TXN003075,2025-05-24 12:59:00,ST001,PRD0040,CUST0225,5,11363.76,Online,Physical Store
TXN003076,2025-02-13 11:24:00,ST001,PRD0231,CUST0385,5,17703.38,Online,Physical Store
TXN003077,2025-03-15 08:13:00,ST002,PRD0283,CUST0206,5,16821.68,Mobile Wallet,Physical Store
TXN003078,2025-08-08 16:19:00,ST001,PRD0052,CUST0573,4,7984.07,Online,Physical Store
TXN003079,2025-07-15 18:08:00,ST003,PRD0085,CUST0058,1,15600.74,Card,Physical Store
TXN003080,2025-04-12 11:20:00,ST001,PRD0137,CUST0123,1,4588.15,Card,Physical Store
TXN003081,2025-08-15 10:34:00,ST002,PRD0107,CUST0798,1,10336.83,Cash,Physical Store
TXN003082,2025-09-18 15:56:00,ST004,PRD0203,CUST0597,4,10598.59,Cash,Physical Store
TXN003083,2025-10-21 08:26:00,ST005,PRD0248,CUST0892,1,7269.43,Card,Physical Store
TXN003084,2025-08-27 14:09:00,ST004,PRD0310,CUST0765,1,21244.72,Mobile Wallet,Physical Store
TXN003085,2025-12-01 15:44:00,ST001,PRD0034,CUST0853,2,9530.33,Mobile Wallet,Physical Store
TXN003086,2025-03-17 08:18:00,ST001,PRD0280,CUST0809,5,14906.05,Online,Physical Store
TXN003087,2025-02-22 16:24:00,ST002,PRD0295,CUST0456,1,20720.46,Card,Physical Store
TXN003088,2025-07-18 21:19:00,ST003,PRD0336,CUST0673,4,2121.27,Mobile Wallet,Physical Store
TXN003089,2025-08-28 12:06:00,ST001,PRD0302,CUST0171,4,9747.03,Online,Physical Store
TXN003090,2025-12-17 20:14:00,ST003,PRD0312,CUST0042,4,6604.88,Cash,Physical Store
TXN003091,2025-10-17 19:45:00,ST003,PRD0250,CUST0032,2,2291.41,Card,Physical Store
TXN003092,2025-06-22 21:42:00,ST001,PRD0059,CUST0923,1,2986.61,Cash,Physical Store
TXN003093,2025-07-11 16:36:00,ST005,PRD0052,CUST0385,4,7984.07,Card,Physical Store
TXN003094,2025-10-24 14:29:00,ST002,PRD0006,CUST0947,3,13477.68,Cash,Physical Store
TXN003095,2025-06-20 11:04:00,ST006,PRD0307,CUST0510,4,11194.39,Card,Physical Store
TXN003096,2025-06-24 10:25:00,ST001,PRD0002,CUST0288,2,5132.62,Mobile Wallet,Physical Store
TXN003097,2025-10-20 19:59:00,ST003,PRD0013,CUST1045,4,22686.55,Online,Physical Store
TXN003098,2025-09-21 08:09:00,ST003,PRD0309,CUST0475,2,20175.41,Card,Physical Store
TXN003099,2025-09-15 21:19:00,ST004,PRD0099,CUST0170,1,20583.54,Online,Physical Store
TXN003100,2025-08-18 11:56:00,ST003,PRD0168,CUST0173,4,14853.54,Online,Physical Store
TXN003101,2025-05-10 14:36:00,ST001,PRD0112,CUST0707,1,11463.12,Card,Physical Store
TXN003102,2025-02-11 12:03:00,ST002,PRD0046,CUST0309,5,20894.04,Card,Physical Store
TXN003103,2025-02-14 17:21:00,ST005,PRD0189,CUST0988,5,11978.82,Cash,Physical Store
TXN003104,2025-04-23 13:51:00,ST004,PRD0309,CUST0930,1,20175.41,Mobile Wallet,Physical Store
TXN003105,2025-02-11 21:31:00,ST003,PRD0014,CUST0394,1,6143.33,Mobile Wallet,Physical Store
TXN003106,2025-09-14 15:58:00,ST002,PRD0030,CUST0622,1,19772.8,Online,Physical Store
TXN003107,2025-12-24 14:00:00,ST003,PRD0169,CUST0191,4,10615.75,Card,Physical Store
TXN003108,2025-11-21 18:35:00,ST002,PRD0303,CUST0657,2,11893.96,Mobile Wallet,Physical Store
TXN003109,2025-07-17 16:16:00,ST004,PRD0060,CUST0929,4,20909.2,Mobile Wallet,Physical Store
TXN003110,2025-12-08 14:54:00,ST003,PRD0032,CUST0020,4,16689.25,Card,Physical Store
